"","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"MAP3K8",0,0,0.024422393475379,0.026041969584865,0.0448658442674401,0,-0.0794130469502927,-0.0350293950534933,0.00564955964402444,-0.0212865356915518,0.0516327951731341,-0.0374038233097435,-0.00127601865461951,0.0295708613039694,0.0468804275374641,0,0.00485919129090592,0.014219986672042,0.0395144121829684,0.00802222952273466,0.0499831878213766,0.0264958024839047,0,0.030037612583918,0,-0.0615329232485295,-0.0826834116815506,0.0115106004800239,0,0.0636589582797098,0.0731010539407152,0.0259141908855254,-0.132318357393908,0,-0.0462963709338163,0,0.0634895501847855,-0.084825980485364,0.0289509567578626,0.0870257697407852,0.149467508617413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABCD2",0.114860746363841,-0.0697050000250335,-0.026741328660311,-0.0962236548656708,-0.0925833447122367,-0.00994543977872761,0,0.0879497272049755,0.126077675625401,0.0592136711617239,0.0214999647868051,0.0893125202063468,0.0207961674044661,-0.0564229456306647,-0.0641689189553416,0,0,0,0,-0.114673566404139,-0.0365031152359298,-0.0533558459838679,0,-0.007445189231567,0.0267056681684628,-0.0384342741882676,-0.0717321010046868,0.0535013645706826,0.0498180036163719,0,0.0754398090851083,0.0386502306061486,-0.0849146882572111,-0.057487323404938,0.146836490482784,0.0313361280130795,-0.093885038287885,-0.00880766994600647,0,0.0551936411739609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BANF1",0.0633467335230394,0.0776203326585011,-0.00481052325383733,-0.0835909474944185,0,0.162649401099308,0.0148113398520179,0.0360138957076236,0.0594674054396424,0.0408116949450927,0,0,-0.0794026345510841,-0.0190574127025866,-0.0835811332991545,-0.120873165453641,-0.000229977115904814,-0.0350096968077407,0,0,0,-0.0356340307334535,-0.0306368926758025,-0.116310874075984,0.0133021439222854,0.152480689648252,-0.125294059039206,-0.0477029181198768,0.171743598186988,0,0.00330019559777596,0.0469408395754782,0.13528451765296,0,-0.0024670215486401,0,0.0843104330733901,0.0315658081740261,0.0359653183430175,-0.0309111360134076,-0.0955580238755713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IFT74",-0.0966073431574824,-0.00158193291820364,-0.0130975507017944,0.0999781504985646,-0.149416555833611,0.0281840400628991,-0.034310630500266,-0.138141605751002,0.0120113329304803,-0.0958540358999325,-0.252326362016781,0.0249993533244354,0,0.189814305557456,0.0194502934700187,0.0620971033319247,0.0231779888173435,0,0,0.118402088285959,-0.0775469880494024,0.0968427950156335,-0.108172610517265,0.0311498883961922,0.0318355731632109,0,0.233548600653014,0.0222364748953954,0,0.0620449942778041,-0.152519801028076,-0.0475261531125287,-0.0642387804107163,0.0654947462665263,0.0429535804944271,-0.0141214717209376,0.0450646007228166,0.0177967490377516,-0.0900405723869726,-0.0552948037962732,-0.04017679506183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGMO",0.00115378818110977,0,-0.028518353370535,0.173345163215454,0.0553849469330815,0.0395914009725434,0.0162329343619747,0.0288084809992183,0.0262302702571525,-0.0237852693851746,-0.0748757665858666,0.0262951833912051,0.0359159736371554,0.0278501054895402,-0.0921060836997252,0,0.0331108069820241,-0.0123866750351501,0.0840902267980697,0.0215536310652665,0.0571026556146725,0.0235621254735375,-0.0173819149476981,-0.0883332035040347,-0.0258248747236645,0.0907195798518046,0.00932365624392203,0.0141763145131204,0,-0.0140751250748144,-0.0522833672863543,0.0146892139489796,0.0344247866117549,-0.0527127328030209,0.0329615578647383,0,0.041064938166667,-0.0651019469036283,-0.0416273312983031,0.0346891376587543,0.0917073423156701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIN54",-0.123147375545168,-0.0773567582344479,-0.0648615975607196,-0.146175080944521,-0.0370820503537458,0.0373517458404931,0.00468829288817245,0.0550391487586937,-0.0757128425231043,0.059460023004972,-0.000321644673960711,0.0624239539174079,0.0199027029005892,-0.0806187789300322,-0.0914396422786524,-0.0438903745381314,-0.12798082134294,-0.0640825358485107,-0.0339183822663071,0.0178043181891308,0.0697982615315087,-0.125094087249781,-0.0547368132854091,-0.00384836382605928,-0.0511676261462635,-0.0997955465260054,-0.0385559362367849,-0.0489018592725703,0.0477963168000561,0.0269154807988389,0.15568579057162,-0.107080252894584,-0.0968261530208633,-0.0133744193114532,-0.0337046428355466,0.0240779525156715,0.189027860313534,-0.0757069868850062,0.175812862418004,0.118876179777704,-0.0126278085147161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OAS3",0.0435385056138777,-0.0374657507021082,0.0902225838634966,-0.00310415174217989,0.109346242795448,0.0886582622338137,-0.062565712246058,-0.0587949266708947,-0.0397066988943063,0.0600216339784939,-0.0765224977617537,0.0481842900554544,-0.0172726410656464,0.0448066052383703,-0.0730298097389574,0,0,0.061896976243928,0,0,0.0680254320976909,0.022960200712777,0.0237277407977264,-0.0419487993215286,-0.0399613691688213,-0.0506822835508047,0.115019513211128,-0.0145439143613087,0,0.0656295429099059,-0.169981643998406,-0.102003544330143,0.0797732221445974,0,0.0393881353659926,0.0316992283181614,-0.152295642524397,0.313711762859538,-0.123270104506739,-0.0397155314502093,-0.0333000282257233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RB1CC1",-0.230971017541425,-0.0172213354851938,0,0.105683442202702,-0.100862128608861,-0.168933289056899,0.0236979240493831,-0.0342187095573492,-0.0030051983144568,0,0.231092315541482,0,0,0.0214930843192611,-0.106769079004476,-0.0710459913069653,0,0,0,-0.0218997936571959,-0.103531135030152,0.056735932005939,-0.0149133305249714,0,-0.0288714861858502,0.0315819183731845,0.0985956233881714,0,0,-0.0420631475151685,-0.0873587002706159,0.0483133017169754,-0.0218667701435575,-0.0228500020026024,-0.0399157677726638,0.0148853133842257,0.0862934554424577,0.136887240749405,0,-0.05907363236601,0.00156256988909631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMYND11",0.0830224662149225,-0.0627286061637615,0.0563383082543032,-0.000669751739116535,-0.0353067868019351,0.118412223873133,0.0230505008591086,0,0.0470499260118701,-0.0116526314801004,-0.075098136472736,0.00207629570556915,-0.0427658497361194,0.0543390604642055,-0.127051640779668,0.0433634072996107,0.0534766120797256,0,-0.0259411947141782,0,-0.104108558231412,0.0223270236495074,-0.107021343062083,-0.0778326551738694,0.0755471531991527,0.0455816814460758,-0.119451604686116,0.0358149893539625,0,0.0903053989586241,0.0301905770375936,0.190486567784566,0.0726857007371338,0.0238324973272153,0.0386886139956673,0.0633807544314072,0.0986948525582426,-0.0573437682994629,0.0181683844482506,-0.0242570363615375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HK2",-0.00526773056764448,-0.0443966241475144,-0.0288516068732447,-0.0167454918814975,0.0713580060055005,-0.061186980708945,-0.0233241392021254,0.00359137264333274,0.00236257668223595,0.00410744542817571,0.0438133050867535,-0.0142000583266495,-0.0127932518956653,-0.043468616485703,0.077421153204213,-0.0194461675333891,-0.0692532827619656,0.0172346355396418,-0.002484878552141,0.0109511810972949,0.13947435119403,-0.0193538875024818,-0.0515475176218013,0.0399258533584686,-0.013511776486414,-0.0173461173611543,-0.0834423641355646,-0.03083748880962,-0.0981678867673148,0.0842042907701344,0.0466179837872461,0.000790294937063049,0.0296000661861062,-0.0706593351867436,-0.0120385182296688,0.0011905488688528,-0.0473792384074386,0.0383320416339341,-0.0580386407472553,0.0144589586048891,-0.00691317548511043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL2RG",-0.0177659178239556,0,0,0.0613443774083159,0.0570485914244179,-0.00191546592962988,0,-0.260691730409357,0.0169130437877641,0,-0.0442749641372413,0,0.0625283397154592,0.0832471144020791,0.137534389978989,0.205798753184299,0,0.069238773031336,0,0,0,-0.0308871169165143,0.070898442209638,-0.298083538294604,0.0349763785794707,0,-0.0751682796401574,0.0566211155823477,0.0946872447743094,-0.0477916808947924,0.0613732214229052,0.00848246393296898,0.0802787534919996,0.08843378076203,0.0823167838263287,0.0387906026564777,-0.130143401813141,0.24994758273951,0.0333125058141711,-0.0765113202619236,-0.135381151344168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAGA",0.0724236527890584,0.0365745897818923,-0.0425543918552215,-0.0338105934790242,0.33757872852071,0.0609483416545218,0.059530148506217,-0.00997069906769621,-0.0311068448119319,0.036618687257338,-0.0372918490419865,0.0511829113131086,0.0778249817360102,0.0536157092788973,-0.116993672892901,0,0.0219266976958512,-0.0458559208704955,-0.0112831105554761,-0.0610318384072956,-0.129244531200415,0.0544373253675448,-0.0453035855681294,0.000394410918296471,0.06798688615135,-0.00979968912920365,-0.0502354661116999,-0.0281738552141747,0.0478511016084254,0.106502107901725,0.0217250920047466,0.00251000005935874,0.00268567522439409,-0.0657676027146807,0.0925456872174587,-0.118259575275347,-0.0747079858409455,0.0970154786167888,-0.187121008388613,0.0387799095913883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRT2",0.0475348289810631,-0.0445569050656581,0.0489593899956247,0.145698282163787,0.0183321041705807,0.0334519271050224,0.0872916316345653,-0.0545939180952364,-0.000793646944641074,0.000514593764521914,0.0485916127207472,0,-0.0331463850259199,0.0873368629075718,-0.0613675839783593,-0.0516770397063963,0.112964936052289,0,-0.0217454354354667,0,0.035421202976721,-0.0342741845995545,-0.0413690661267892,-0.16544785902805,-0.0253658702228121,0.109121500017234,0.0338598813931986,-0.0110145444254954,0.0718922808298199,0.11561494941112,0.100567736189831,-0.05098839643773,0.0918533567459162,0.0138690666979346,0.0601929136643643,0.0291040427828781,0.0293544262804823,0.0300680927061316,0.070508825800364,-0.0252159742095565,-0.092021628116483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PMS1",-0.0191153208350483,-0.00914170824160076,-0.0836325202364415,0.122881019149795,-0.010868124882622,0.0485928442060024,0.00478152851970059,0.0103425898992902,-0.0425742430077789,-0.0326761927106591,-0.0197186540591466,0.0900514033142217,-0.021531182236299,-0.109300996148792,0.0177566447745169,-0.00131870726577108,-0.0429917605393644,-0.0309251715405409,-0.00418064136817557,0.0377910061908534,0.0191909654199366,-0.0137184707738526,0.00397652344899007,-0.013757791557006,-0.0501065431869576,0.151833463973121,-0.0426425933612036,-0.012753891848678,-0.0554051712599676,-0.035266019256547,-0.0370234024860293,0.00145064104682249,0.0808510464593588,-0.0904713680563451,0.00568481104865953,0.0241217916059793,0.0457010429823954,0.00607966221717679,0.026337492358705,-0.039763564666039,-0.0898332855124603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGTR2",-0.0399819951898416,-0.0160972365568874,0.142388284494355,0.0837371066048409,-0.0536001585356125,0.034307760174534,0.0259322772486666,-0.0475528583818403,-0.0431094321545355,-0.0541166856608265,-0.0680633714715053,0,0.085859372841412,-0.0392376080359157,-0.1468430876507,0.062731693761233,0.0521878746666553,0.0405053469017949,0.0807772052017114,0.0694542307620747,-0.0827114695764629,0.091868638941245,-0.059207148301748,0.0645270886741017,-0.0492583520065401,0.0709811070564111,-0.0532284522249355,-0.0647076364411372,0.0704440985434527,0.000771551760788089,-0.00645751245442787,0.00278746289422987,0.141145498581108,0.047253206373857,0.0266190112550049,0.0428214374161463,-0.0954195212237684,-0.036962207729315,0.061555518599894,-0.0592521639769706,-0.0011239715366414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF818P",0.00429588072824592,-0.00118887334263151,0.0104728367763275,0.0496637348637109,0.00883976483508529,-0.0113491741435288,-0.0684446842713723,0.0404421343562465,-0.00307215693236483,0.0220068133645922,0.0919970878350875,-0.0184570090085875,0.015277658463278,0.0503136477746024,0.0425137225391604,0.0647658848055087,0.0243899438413449,-0.0384628338419274,-0.0273343471565539,0.0658960587466121,-0.0178206270740512,0.181718221322401,-0.054640555918419,0.0513040131408362,0.12157618218987,0.173112176903715,-0.0374773619144843,-0.0250576222561845,0.0305210797965213,-4.21469192045418e-05,-0.0139795156793733,-0.00121276134739236,0.0196287830255876,0,0.0583633062224247,0,-0.0799006467565522,0.0325720299494888,0.0585910459345993,-0.0444460633340618,0.0230684963666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDY2B",0.0441228971811317,0.00400099443535209,-0.0516918794678699,-0.112652954911455,-0.0478036599429949,-0.0410167355149638,0.00182295117749177,0.0307204961001899,0.0194456765042833,-0.0227049234770416,-0.0172968800544404,0.0622175475813876,0.00324101823922418,-0.0413190960841122,0.0860374927300772,-0.0126901467252503,-0.0165114437829873,0,-0.0236691657922483,0.00146254217548761,0.0804469655334451,-0.0271068222616889,-0.0270374641672912,-0.0340393940740044,0.0319663832383875,-0.0541130034919997,-0.000847977363270196,0.0254232623113759,-0.00754376720660355,-0.0321429319379736,0.0138141241605855,0.0185561415915363,-0.0318656103848368,0.0317853721527207,-0.0241751450858256,-0.0174363747532198,0.0249165613932168,0.0032533469475155,0.0136708033140468,-0.0217331908640824,-0.0844355701525641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRY2",0.0169701224913412,0.0249010027778402,-0.0178985209011095,0.158657078079594,-0.151002570654032,-0.0742908506858212,0.0377987324644128,0.0620895815674135,-0.0106053842819737,-0.0257226224336504,-0.0473257502808204,0.0806536926373284,-0.00712442426155282,-0.0621898412107432,0.0149403898781566,-0.0153335267975959,-0.11375821396687,-0.0107607790038528,-0.0372260244555905,0.0347416085135328,0.0373393766635233,0,0.055919117954224,-0.0444929968265089,0,-0.0327157364044704,-0.0386680006166086,0.0434034354622388,-0.0110431153692209,-0.0292147471633744,-0.00652839641259107,0.0220586501355288,-0.0605997879738251,0,-0.0144290121875087,-0.0172402519444828,-0.0263306690911302,0.0351835263828984,-0.00831960984030079,-0.0198180557305653,-0.0372556202865219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
