"","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"PADI2",-0.0646828542361939,0.0598131070941552,-0.0257437719673717,-0.0256243725154761,0.0118808115151757,0.128494801045511,0.0936237080459229,-0.0622574789489984,-0.0196236934997015,-0.0393340007301283,-0.00783560055205988,0.0251720939474,0.0655603314229508,0.00748567477296028,0.0312941862484389,0.015528844539563,0.0227748730841273,-0.00874773627412768,0.0225404789690363,0.0104851554657374,0.0273023681872768,-0.00746880971011361,-0.0347525495512993,0,-0.00279370558864232,-0.00854101153290541,-0.0280975918610442,-0.0214032482218202,0.0154596221295659,-0.0282661832823934,0,-0.0980256282562996,0.0174624400863112,0,0.0681795569192748,0.00830900804466921,0.00182413788375644,0.0535020001404712,-0.0791643671833095,-0.0303941708780788,0.0899894378737083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TROAP",0.0643609942966286,-0.0441990392037583,-0.101465063770457,0.0313872358541098,0.053007291785187,0.0730999622789393,0.0271199083525193,0.0860674834975851,0.000159113745699863,-0.0244027616773919,-0.00847621230380184,0.1669929743904,0.138477050408576,-0.0101797090622828,-0.0575768491580164,-0.0061093492799775,0.0549140198834805,0.0563641468805541,-0.141229765393415,0.053363221567138,-0.0171477628916593,-0.0647224444456138,0.10036514125805,-0.0392089008763631,0,0.0141591661694984,0.0295127362447565,0.030092687144275,0,-0.0183795175940073,0,-0.01441578714554,0.000379666533206279,-0.0010574155492304,0,-0.030070106499487,-0.0602285429186823,0.0726993583074322,-0.0685127863547489,-0.0407740909400925,-0.0594652313729498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IFI6",-0.0615817435042379,-0.0772182500097245,0.00460042623097635,-0.0210353690411726,0.0613888261304112,-0.0858259632370576,-0.0567371200055522,0.00145227006597927,-0.0187835822453145,0.0250723247313086,0.0191064421414865,-0.0218542073370826,-0.0290375911521488,-0.0419911091995333,0.0274147244960977,0.0031858321984588,-0.0579913009592998,-0.0276860616464239,0.0824321186198601,-0.0298871035027035,-0.0459156807397976,0.0269181981492618,-0.0138443704691592,-0.0474503594833689,-0.00542452821810122,0.00459914225221905,0.0339776811882339,-0.0715097552280019,0,0.00443025317690466,-0.0352621850650291,0.0342723395548873,0.0925500079248413,0.0529356610329596,0.0372275761335684,0.067846400709418,-0.0597557858223943,0.11290839777246,0.019659278578035,0.020439254036515,-0.0278792326039623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DDX46",-0.287374259468011,0.0703786162035432,0.102857241177435,0,0.097108513446731,-0.0927681235122911,-0.149982517358428,0.0426818150862329,0.0168333209604189,0.231253986662799,0,-0.0214588527275226,0,0,-0.00844323020656021,0.0653424919525499,0,-0.0970900888524298,-0.0549862363719888,-0.0454011264664714,0,-0.0929039724163203,0.00444327719636471,0.0940549327469,0.00870297275764117,-0.101588814618463,-0.0838027493729301,0,0,0,-0.0613159041773979,0,0.0426933321651048,0,0.0484990198626005,0,0.142817480287381,0,0.0885535541195874,0,0.0839631506601722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USP18",0.0188973189468222,-0.0789332423852038,0.0937627008531632,-0.0457216301091659,-0.00987290248116281,0.0701673080090607,-0.0387617867065712,0.0787799253627106,-0.0609352289520612,-0.0854851618489968,-0.0332027139880364,0,0.19376986059469,-0.10768356376963,-0.0190026846755883,-0.0564848395518744,-0.0481698356947447,-0.0738005120196254,-0.0193991171120174,-0.0263906246339277,-0.139441101602749,0.0592407075892835,0.0467579583682481,0,0.015943754548611,-0.0208719239742074,-0.025296362470996,0.0316943758127431,0,-0.0697612856399415,0,0.0161480795496235,0.132979495433467,0,0.0123518022515588,0,-0.100278526535206,0.0346453834020068,-0.063928533754649,0.0624372454027478,-0.0412553596547835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CST7",-0.0438522139379553,-0.0371082575543168,0.0192637774738419,0.0240350825276553,0.04805194222993,0.0544587765424111,0.145815621866592,0.0364303421983026,-0.0979816346655144,-0.00124725611282062,0.0188386499420976,-0.00728927598949864,-0.0789701444496879,-0.0504096559822437,0.0237289248861291,0.0383553630983654,0.0735463473234314,-0.0464121208615406,0.0961397533567575,-0.0422457212261339,-0.0439733201710978,-0.0211406328503757,0.0563688706482694,0.0409205138599133,0,-0.00184307409779744,0.0535891800445305,0.0379546335290046,-0.0649435797028407,0.0154729875535984,0.064705681093006,-0.00961374966181081,-0.0527864713199072,0,-0.0403686776930052,0.0347520012413773,-0.103275106060152,0.017658584207364,0.036706651410691,0.00310771599592377,0.0266906078677332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DHRS1",-0.0637574107629935,0.046157253781533,0.0612142594109744,-0.0449800002910639,0,-0.11373879379251,-0.0223822715718659,0.0478115314686128,-0.0363184464948759,0.0570817933577948,-0.0150025090379256,-0.0401341071681818,0.0656026684678167,0.0573908621007728,0.148135540683826,0.0538221479119617,0.0112813371319365,-0.111410894680541,-0.027243983193011,0.032452624621911,0,-0.0158691615844357,0,-0.0239132935738216,-0.00946050101313693,-0.105323086299089,-0.0470087006937437,-0.0678600058732472,0,-0.00686214358375128,0.0793168029630979,-0.021220579238249,0.0066151367887723,0.0818840420087748,0.0385483294864933,-0.0399048077732012,-0.0390420056993391,0.0339906465727525,-0.0741234182721134,0.0712621216328799,0.0653115317267449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LITAF",-0.0610051196983115,-0.0215126463158039,0.049282862824101,-0.000815283999075233,0.00512545975717927,-0.0329123377579785,-0.0407536080830984,-0.0263314126470749,0.109560687979832,-0.0601540681541643,0.0390492738860516,-0.0278721429607401,0.0971624105376164,-0.0718190463624814,0.118147349730011,0.200154837650366,-0.022585058803397,-0.0125630312488121,0.00555054950403894,-0.0256866435491516,0.162177319153601,0.024354941295697,0.0576138235458706,0,-0.0432915363784977,0,0.0126575431368077,-0.0404501634179687,-0.042638576792952,-0.0868878321455379,0,-0.0147030455398261,-0.0862114940365908,0,-0.0425569079282228,-0.0340307049923506,-0.0914592917686851,-0.0674359828155904,0.105144289124717,0.0451463489673366,-0.194715192056448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDK2AP2",-0.0947468074383128,0.0971640755028323,0.0852863270599059,0.00828862137466634,0,0.0664651557094848,0.0202762115425483,0.130686804798061,-0.0391837934269754,0.0128564931503889,0.052430744365907,0.024335234877532,-0.153252595126738,0,-0.0246309316681392,0.126523709472367,0.0230677740304661,0.0338066203572092,-0.340891682695281,0.0181935917258055,-0.161809121369961,-0.0103347330375882,0,0.132346402666209,0.0464499048002563,0.0667969986364418,0,0.196142121972309,-0.0408702295120028,-0.0589196591576782,0.0279919887415324,0.0147259125385706,-0.0663405838604504,0,0.0233469774998511,-0.0356393082866566,0.104792680443024,-0.0527513062430635,-0.0266125144054717,0.0441914824447611,-0.0690760361043451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POF1B",0.0710304508849794,0,0.049868923432211,0.084393899872771,0,0.0583615202263555,0.0348231483156347,-0.0358814537998085,0.0151350654732851,-0.0734299694389771,-0.0418821312390689,0.0445222248853771,-0.1445153432618,-0.0848020322846369,0.0415120920168918,0.0165027195239851,-0.0396964996632196,0.0506449124477279,-0.0300393316622947,-0.0535264828310597,-0.0296263480853587,0.015771557538937,0.102339303237501,0,0,0.0500163816420213,-0.0194281712347788,0.0557782675533536,0.0508972064731493,-0.0385305100906552,0.112359527193557,0.00437477977209709,-0.0376808572491725,0.081051399679239,0.00199274601180765,0.00292457075968726,0.0432473072292528,0.0129996731357237,-0.0184234845494507,-0.00354416470912928,-0.0459756378285274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HPGDS",-0.0821386001762846,-0.0508465928708724,-0.0436154246137888,0.0352083706983313,0,0.102913768218872,0.0120204920527405,-0.022203692091609,-0.0107503732819185,0.0357004677063335,0.0241299667252843,0.0721380420631007,0.0453894274425125,0.0669057370880124,-0.0366458229602532,0.00216043986448267,0.013001819619057,-0.0749526728959354,0.0576509780912616,0.0107380903941913,0.0385063701320882,0.0732959682088422,-0.151791724803822,-0.135035669313512,-0.0404981631971759,0.042860565063944,-0.0218329926044279,0.0411470520716283,0.0166667883731035,0.0227817918508771,0.0257329220347831,-0.000151065925223896,0.098374949271292,-0.00977100091256629,-0.0397160524980812,0.0299825477538756,-0.0552232536526915,-0.0207295499159469,-0.00603237539506088,0.0356774301417356,-0.0234468728788178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NTN5",-0.036965218954348,0,0.0214379791394847,0.0134579608542814,-0.071133538818025,0.10133734266555,0.0493866391460089,-0.0199043687162933,0.00741316909763216,0.00270376032808937,0,-0.0334184341918786,0.0464224173014889,-0.00751318682844897,-0.0057578060840453,0.0214705963187218,0.0292362565815927,-0.0941512516420275,0.168604083174233,-0.0199540580470968,-0.0248498259217013,0.000352170055162507,0.017876830631981,0.0642560625402117,0,-0.0409765697390689,-0.000756388038466973,0.170284684994212,0,0.064831773468637,-0.00510642741599006,-0.0449242106105823,0.0168908605631998,0,-0.00111772098708644,-0.0169735538032144,0.0331122266606276,-0.0357666670024152,-0.188835668864335,-0.0269215231090763,-0.0567131137216616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SH2D1B",-0.0624464510768146,-0.0494485305191871,0.0973405515519113,0.0513396530877472,0.0309358959765618,0.0504276562042722,0.0813905183024929,-0.0253028963412703,0.0313554448667158,0.020983291543894,-0.0170893928688594,0.0467986412926714,-0.0654370121682581,-0.0552780112979254,-0.000393419056655128,0.00985508897342175,-0.17803611965721,-0.0175555677283358,-0.0784181287967009,-0.0155702589688628,0.00348232146655605,0.0165101093599217,-0.0532787882722435,0.0503661235028001,0.0336162656647698,0.0410825033542404,-0.0620072925457461,-0.000510176652449368,0,0.0189272535372632,0.101479563127389,-0.0247852253275323,-0.039366164949295,0.0624351994458925,-0.038384493352136,-0.111679908063699,0.182459435084379,0.0258811095213843,-0.0170504375797313,0.0474671551748687,-0.114763057553472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SORD",-0.0465295086924155,-0.0824167843415687,0.0683885041748837,0,-0.0499461810552708,-0.0137909298039009,0.0773493839023247,0.0316558242294354,-0.0141728982702046,0.0618376284481553,0.0230244234762934,0.225163991953699,0.071143702621624,0.050556703021532,0.0528162425538251,0,0.0492984918522648,-0.033150217311179,-0.192121440773692,-0.0543174662177209,0,-0.00883861557862357,0,0.203677771398357,0,0.059467532628798,0.0556410445411953,0.07095535186793,0,-0.0157305336128821,0.0349456893549376,-0.0182716984113109,-0.0633244522987357,0,0,0,0.0125042624775653,-0.0110650928884362,0.0505300259752152,-0.0383767209317048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBMY2FP",-0.0167765365940027,-0.016086930122716,-0.222420779662387,0,0.0312520586195863,0.0468900838842409,0.0340711753378257,0.0148160157262908,-0.0467934557056386,-0.179961858197362,-0.00493264273653052,0.135776632741206,-0.0554358754514418,0.0238669413396192,0.044728364630046,-0.0242431870475487,0.175703775593926,-0.0806148701297178,0.084445357630383,0.0724328645819093,-0.0131069158312131,0.0422089674453694,-0.0178497850522357,0.0240101767343687,0.0159353389821662,-0.0113056752328475,-0.0290452594690824,0.0824943423899272,0,-0.0657959371116563,0,-0.0222678062352958,0.0500764830715989,0.0211772739732868,-0.0312917975346484,0.0018120210673196,0.0153018610600124,-0.0299673578295317,0.0528043142558167,0.0458670477559853,-0.0592707316321278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRGV7",0.0811792261244671,0,-0.0280456019129182,0.277362680923577,0,0.00198265400605612,-0.0353594864888167,-0.00641309217341425,-0.0289791116084217,0.0480718375724021,0.00440020506350304,0.0572313438125624,0.0799236499824149,-0.0407618672858878,0.0321817775334876,0.0274854122635774,0.0949770012432589,0.0875636685050123,-0.0392723240806858,-0.0833444660748476,0,-0.035031374048683,-0.0499830590751619,0.0543549633538264,-0.00413954952631011,0.18842305047993,0.0179546091125785,0.047367201068145,0,0.0471125090900122,-0.0376457729844752,-0.0326439282372646,0,0,-0.0494075719389418,-0.0497965162118935,-0.013745074382078,-0.00600987087420533,0.0212046899455367,0.00273673123409387,-0.0752319094357388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BTRC",-0.00683990297092845,0.0601625352875533,0.109905583231965,0,0,0.0724351932849025,-0.0322018180737269,-0.0689294335973443,0.0531153086258673,0.0624226049969656,0.0195698071173757,0,0.0174938986116514,-0.0231681474763276,-0.123939159505474,0.00944873807626339,0.0779632796707752,-0.100207979059674,0.089953228108018,-0.0339395109316416,0.0251533373569843,-0.0478005987582848,-0.0499716589941237,-0.0148220090471555,0.0217442657223925,0.0450098930841867,0.0570276437269969,-0.0433939372378093,-0.0448521299393986,-0.14759959949982,0,0.0896388364162281,0.0482610237052574,0,0.0297934208795638,0.0671414135508666,0.0772202061507015,-0.0368544567225052,-0.205246961451645,0.0103715007879562,0.0357599858301457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLC1",-0.103944544208384,-0.0323903628675226,-0.104486868418829,0,0.044790926230908,-0.050873092020414,0.0253205537112763,-0.0367164131280301,0.0252390604333759,-0.0317492877057867,0.023880908107342,0.0632209636405944,0.00858761215218504,0.00491526520163232,-0.0610922932319646,0.00699269811830329,0.0724060099257655,0.0116541073411261,0.0461624466247691,0.00580912518871363,-0.0518581748110634,0.0215875762312336,-0.011969693254301,0.0693632489704633,0.0681790009361354,0.00406643370280114,-0.039103485977186,0.00927767128194178,0,-0.0396015648911977,0.0468359610749052,0.121347459796397,0.0804614591703351,0.0418406484162297,-0.0468763091355413,0.0229126153865837,-0.141040996749283,-0.041218854652501,0.0762846771210249,0.0546111712544011,0.0108899451906914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
